blank,ActiveFlag,Attack_Speed,Basic_Attack_Damage,ChildItemId,Cooldown_Reduction,Critical_Strike_Chance,Crowd_Control_Reduction,Damage_Reduction,Description,DeviceName,Glyph,HP5,HP5_and_MP5,Health,IconId,ItemId,ItemTier,MP5,Magical_Lifesteal,Magical_Penetration,Magical_Power,Magical_Protections,Mana,Maximum_Health,Movement_Speed,Penetration,Physical_Critical,Physical_Lifesteal,Physical_Penetration,Physical_Power,Physical_Protection,Price,Protections,RestrictedRoles,RootItemId,SecondaryDescription,ShortDesc,StartingItem,Type,Unlocks_at_level_10,itemIcon_URL,ret_msg
0,n,0,0,18307,0,0,0,0,Protections and Damage Mitigation Buff.,S8 Magic Shell,n,0,0,0,4308,9120,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no restrictions,18307,"Using this item applies a shield to himself and allies within 35 units for 100 Health + 12 Health per God Level for 3 seconds. Additionally, all allies take 20% reduced damage from Basic Attacks while the shield is active. Cooldown - 150s.",Health Shield.,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/s8-magic-shell.jpg,
0,n,0,0,18307,0,0,0,0,Fires True Damage Projectile.,z* S7 Sundering Spear,n,0,0,0,5074,12580,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no restrictions,18307,"Using this item fires a bolt that travels 70 units, stopping on the first god hit dealing 15% of the target's Current Health as True Damage and destroying any shields. Cooldown - 110s.",Fires Damage Increasing Projectile,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/z*-s7-sundering-spear.jpg,
0,n,0,0,18307,0,0,0,0,Ghostwalk,S8 Phantom Veil,n,0,0,0,4671,13193,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no restrictions,18307,Using this item allows you and allied gods within 35 units to pass through players and player made objects for 5s. Cooldown - 150s.,Ghostwalk.,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/s8-phantom-veil.jpg,
0,n,0,0,18307,0,0,0,0,Heals Mana and Health.,Bracer of Undoing,n,0,0,0,5062,14112,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no restrictions,18307,Using this restores 40% Health and Mana lost within the last 5s. Cooldown - 120s.,Heals Mana and Health.,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/bracer-of-undoing.jpg,
0,y,0,0,18307,0,0,0,0,Using this item grants the owner invulnerability for a short duration.,Aegis Amulet,n,0,0,0,10309,21545,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no restrictions,18307,"Using this item makes you invulnerable to damage and healing for 1.5s, and prevents you from taking any actions. You may still move. Cooldown - 170s.",Invulnerability for a duration,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/aegis-amulet.jpg,
0,y,0,0,18307,0,0,0,0,Ally damage buff.,Belt of Frenzy,n,0,0,0,10347,21550,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no restrictions,18307,"Using this item grants all allied gods within 70 units 10% Increased Damage dealt to all targets, including objectives, and 25% Attack Speed increase for 6 seconds. Cooldown - 130s.",Damage buff for allied gods,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/belt-of-frenzy.jpg,
0,y,0,0,18307,0,0,0,0,Short range teleport.,Blink Rune,n,0,0,0,10351,21556,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no restrictions,18307,Using this item will allow you to teleport up to 45 units away instantly. This item can not be used if you have taken or dealt damage in the last 3s. Cooldown - 140s.,Short range teleport,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/blink-rune.jpg,
0,y,0,0,18307,0,0,0,0,Provides vision and warmth to allies.,Bracer of Radiance,n,0,0,0,10355,21558,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no restrictions,18307,Place a radiant glow at a target location for 90s. Allies who move through this glow gain 10% increased Power if above half health or 15% Movement Speed if below Half Health for 8s. This fragment acts as a ward. If destroyed the cooldown of the relic is reduced by 20s. Cooldown - 120s.,Provides vision and warmth to allies,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/bracer-of-radiance.jpg,
0,y,0,0,18307,0,0,0,0,Reduces enemy Healing.,Cursed Ankh,n,0,0,0,10361,21561,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no restrictions,18307,Using this item reduces the Healing received by all enemy gods within 55 units by 40% for 10s  and removes 75% of any currently applied shield. Enemies that are healed by god abilities while affected by this curse take 10% more damage from all sources for the duration of the curse. Cooldown - 120s.,Reduce enemy healing,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/cursed-ankh.jpg,
0,y,0,0,18307,0,0,0,0,Increases ally Movement Speed,Heavenly Wings,n,0,0,0,10372,21564,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no restrictions,18307,Using this item increases the Movement Speed of allied gods within 55 units by 20% for 5s and makes them immune to Slows. Cooldown - 130s,Increases Movement Speed of allied gods,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/heavenly-wings.jpg,
0,y,0,0,18307,0,0,0,0,Reduces enemy gods Attack Speed and Movement Speed.,Horrific Emblem,n,0,0,0,10375,21566,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no restrictions,18307,"Using this item Slows the Movement Speed of all enemy gods within 35 units by 30% for 5s. Their Attack Speed is reduced by 25% for the duration. Additionally, their Damage Dealt is reduced by 15%. Cooldown - 130s.",Reduce enemy Attack Speed and Movement Speed,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/horrific-emblem.jpg,
0,y,0,0,18307,0,0,0,0,Protections and Damage Mitigation Buff.,Magic Shell,n,0,0,0,10364,21568,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no restrictions,18307,"Using this item applies a shield to yourself and allies within 35 units for 100 Health + 12 Health per God Level for 3 seconds. Additionally, all allies take 20% reduced damage from Basic Attacks while the shield is active. Cooldown - 150s.",Gain a health shield,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/magic-shell.jpg,
0,y,0,0,18307,0,0,0,0,Mana and Health restoration.,Cloak of Meditation,n,0,0,0,10343,21570,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no restrictions,18307,Using this item causes you to Enter a meditative state where nearby allies gods within 35 units restore 10 + 3% of their missing health and mana each tick. Heals occur once every second for 4s. Cooldown - 150s.,Mana and health restoration,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/cloak-of-meditation.jpg,
0,y,0,0,18307,0,0,0,0,Removes Crowd Control Effects.,Purification Beads,n,0,0,0,10310,21572,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no restrictions,18307,Using this item removes Crowd Control Effects and makes you immune to new ones for 2s. Cooldown - 170s.,Removes crowd control effects,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/purification-beads.jpg,
0,y,0,0,18307,0,0,0,0,Upon activation you reflect 25% of all damage you take for the next 5s back to its owner.,Shield of Thorns,n,0,0,0,10314,21575,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no restrictions,18307,"Using this item reflects 30% of all damage you take, before mitigations, for the next 5 seconds, back to its owner as Magical Damage. If you are dealt 120 * your level damage while this effect is active, the effect will end early. While this is active enemies can only lifesteal from you for 75% of their total lifesteal. Cooldown - 140s.",Reflect damage taken,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/shield-of-thorns.jpg,
0,y,0,0,18307,0,0,0,0,Fires True Damage Projectile.,Sundering Spear,n,0,0,0,10318,21577,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no restrictions,18307,"Fire a bolt that travels 70 units, stopping on first god hit dealing 7.5% of their Current Health as True Damage and reducing any active shields by 75%. Targets hit take 5% increased damage for 5s, stacking 2 times. This relic has 2 charges. Cooldown - 130s.",Fires damage increasing projectile,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/sundering-spear.jpg,
0,y,0,0,18307,0,0,0,0,Teleport to an allied structure or ward. Not interrupted by damage. ,Teleport Fragment,n,0,0,0,10322,21579,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no restrictions,18307,Using this item allows you to teleport to any allied structure while Rooted in place. This effect is not interrupted by damage but is interrupted by hard Crowd Control. Cooldown - 200s.,Teleport to an allied structure. Not interrupted by damage.,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/teleport-fragment.jpg,
0,n,0,0,9041,0,0,0,0,Mana and Health restoration.,S8 Meditation Cloak Upgrade,n,0,0,0,5107,14152,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,no restrictions,18307,Using this item restores 75 Health + 12 Health per level and 30% Mana to all Allied gods within 35 units. Allies affected by Meditation Cloak have their abilities' mana cost reduced by 30% and their Ability Cooldowns reduced by 1s upon use. Cooldown - 120s.,Mana and Health restoration.,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/s8-meditation-cloak-upgrade.jpg,
0,n,0,0,13193,0,0,0,0,Ghostwalk and Damage Reduction Buff.,S8 Phantom Veil Upgrade,n,0,0,0,5108,14153,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,no restrictions,18307,Using this item allows you and allied gods within 35 units to pass through players and player made objects for 10s. It also provides a 15% Damage Mitigation Buff for 5s. Cooldown - 150s.,Ghostwalk and Damage Mitigation Buff,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/s8-phantom-veil-upgrade.jpg,
0,n,0,0,9120,0,0,0,0,Protections and Damage Mitigation Buff.,S8 Magic Shell Upgrade,n,0,0,0,5106,14155,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,no restrictions,18307,"Using this item applies a shield to himself and allies within 35 units for 100 Health + 12 Health per God Level for 3 seconds. Additionally, all allies take 50% reduced damage from Basic Attacks while the shield is active. Cooldown - 150s.",Health Shield and Block Stacks.,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/s8-magic-shell-upgrade.jpg,
0,n,0,0,12580,0,0,0,0,Fires True Damage Projectile.,z* Sundering Spear Upgrade,n,0,0,0,5075,14156,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,no restrictions,18307,"Using this item fires a bolt that travels 70 units, stopping on the first god hit dealing 15% of the target's Current Health as True Damage, destroying any shields, and increasing their damage taken by 20% for 5s. Cooldown - 110s.",Fires True Damage Projectile,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/z*-sundering-spear-upgrade.jpg,
0,n,0,0,14112,0,0,0,0,Reduces ability Cooldowns and heals Mana and Health.,Bracer of Undoing Upgrade,n,0,0,0,5063,14164,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,no restrictions,18307,Using this item subtracts 3s from all abilities currently on Cooldown and restores 40% Health and Mana lost within the last 5s. Cooldown - 120s.,Reduces ability Cooldowns and heals Mana and Health.,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/bracer-of-undoing-upgrade.jpg,
0,y,0,0,21545,0,0,0,0,Using this item grants the owner invulnerability for a short duration.,Greater Aegis Amulet,n,0,0,0,10344,21546,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,no restrictions,18307,"Using this item makes you invulnerable to damage and healing for 1.5s, and prevents you from taking any actions. You may still move. Cooldown - 140s.",Invulnerability for a duration,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/greater-aegis-amulet.jpg,
0,y,0,0,21550,0,0,0,0,Ally damage buff.,Greater Belt of Frenzy,n,0,0,0,10348,21554,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,no restrictions,18307,"Using this item grants all allied gods within 70 units 10% Increased Damage dealt to all targets, including objectives, and 25% Attack Speed increase for 6 seconds. Cooldown - 110s.",Damage buff for allied gods,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/greater-belt-of-frenzy.jpg,
0,y,0,0,21556,0,0,0,0,Short range teleport.,Greater Blink Rune,n,0,0,0,10359,21557,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,no restrictions,18307,Using this item will allow you to teleport up to 45 units away instantly. This item can not be used if you have taken or dealt damage in the last 3s. Cooldown - 120s.,Short range teleport,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/greater-blink-rune.jpg,
0,y,0,0,21558,0,0,0,0,Provides vision and warmth to allies.,Greater Bracer of Radiance,n,0,0,0,10356,21559,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,no restrictions,18307,Place a radiant glow at a target location for 90s. Allies who move through this glow gain 10% increased Power if above half health or 15% Movement Speed if below Half Health for 8s. This fragment acts as a ward. If destroyed the cooldown of the relic is reduced by 20s. Cooldown - 100s.,Provides vision and warmth to allies,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/greater-bracer-of-radiance.jpg,
0,y,0,0,21561,0,0,0,0,Reduces enemy Healing.,Greater Cursed Ankh,n,0,0,0,10360,21562,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,no restrictions,18307,Using this item reduces the Healing received by all enemy gods within 55 units by 40% for 10s  and removes 75% of any currently applied shield. Enemies that are healed by god abilities while affected by this curse take 10% more damage from all sources for the duration of the curse. Cooldown - 100s.,Reduce enemy healing,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/greater-cursed-ankh.jpg,
0,y,0,0,21564,0,0,0,0,Increases ally Movement Speed,Greater Heavenly Wings,n,0,0,0,10371,21565,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,no restrictions,18307,Using this item increases the Movement Speed of allied gods within 55 units by 20% for 5s and makes them immune to Slows. Cooldown - 110s,Increases Movement Speed of allied gods,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/greater-heavenly-wings.jpg,
0,y,0,0,21566,0,0,0,0,Reduces enemy gods Attack Speed and Movement Speed.,Greater Horrific Emblem,n,0,0,0,10367,21567,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,no restrictions,18307,"Using this item Slows the Movement Speed of all enemy gods within 35 units by 30% for 5s. Their Attack Speed is reduced by 25% for the duration. Additionally, their Damage Dealt is reduced by 15%. Cooldown - 110s.",Reduces enemy Attack Speed and Movement Speed,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/greater-horrific-emblem.jpg,
0,y,0,0,21568,0,0,0,0,Protections and Damage Mitigation Buff.,Greater Magic Shell,n,0,0,0,10363,21569,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,no restrictions,18307,"Using this item applies a shield to yourself and allies within 35 units for 100 Health + 12 Health per God Level for 3 seconds. Additionally, all allies take 20% reduced damage from Basic Attacks while the shield is active. Cooldown - 130s.",Gain a health shield,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/greater-magic-shell.jpg,
0,y,0,0,21570,0,0,0,0,Mana and Health restoration.,Greater Cloak of Meditation,n,0,0,0,10352,21571,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,no restrictions,18307,Using this item causes you to Enter a meditative state where nearby allies gods within 35 units restore 10 + 3% of their missing health and mana each tick. Heals occur once every second for 4s. Cooldown - 130s.,Mana and health restoration,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/greater-cloak-of-meditation.jpg,
0,y,0,0,21572,0,0,0,0,Removes Crowd Control Effects.,Greater Purification Beads,n,0,0,0,10311,21573,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,no restrictions,18307,Using this item removes Crowd Control Effects and makes you immune to new ones for 2s. Cooldown - 140s.,Removes crowd control effects,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/greater-purification-beads.jpg,
0,y,0,0,21575,0,0,0,0,Upon activation you reflect 25% of all damage you take for the next 5s back to its owner.,Greater Shield of Thorns,n,0,0,0,10315,21576,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,no restrictions,18307,"Using this item reflects 30% of all damage you take, before mitigations, for the next 5 seconds, back to its owner as Magical Damage. If you are dealt 120 * your level damage while this effect is active, the effect will end early. While this is active enemies can only lifesteal from you for 75% of their total lifesteal. Cooldown - 120s.",Reflect damage taken,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/greater-shield-of-thorns.jpg,
0,y,0,0,21577,0,0,0,0,Fires True Damage Projectile.,Greater Sundering Spear,n,0,0,0,10319,21578,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,no restrictions,18307,"Fire a bolt that travels 70 units, stopping on first god hit dealing 7.5% of their Current Health as True Damage and reducing any active shields by 75%. Targets hit take 5% increased damage for 5s, stacking 2 times. This relic has 2 charges. Cooldown - 110s.",Fires damage increasing projectile,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/greater-sundering-spear.jpg,
0,y,0,0,21579,0,0,0,0,Teleport to an allied structure or ward. Not interrupted by damage. ,Greater Teleport Fragment,n,0,0,0,10323,21580,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,no restrictions,18307,Using this item allows you to teleport to any allied structure while Rooted in place. This effect is not interrupted by damage but is interrupted by hard Crowd Control. Cooldown - 160s.,Teleport to an allied structure. Not interrupted by damage.,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/greater-teleport-fragment.jpg,
0,y,0,0,0,0,0,0,0,,Magic Acorn,n,0,0,0,8682,18703,1,0,0,0,0,0,0,0,+2%,0,0,0,0,0,0,0,0,no restrictions,18703,This item can be upgraded from anywhere and replaces Boots for Ratatoskr.,Starting Acorn,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/magic-acorn.jpg,
0,y,0,0,18703,0,0,0,0,,Lively Acorn,n,0,0,0,8683,18704,2,0,0,0,0,0,0,0,+4%,0,0,0,0,10,0,700,0,no restrictions,18703,PASSIVE: When Ratatoskr deals damage with an ability he restores 3% of his Maximum Health.,Restorative Acorn,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/lively-acorn.jpg,
0,y,0,0,18703,0,0,0,0,,Nettle Acorn,n,0,0,0,8684,18705,2,0,0,0,0,0,0,0,+4%,0,0,0,0,15,0,700,0,no restrictions,18703, ,Powerful Acorn,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/nettle-acorn.jpg,
0,y,0,0,18705,0,+25%,0,0,,Bristlebush Acorn,n,0,0,0,8687,18706,3,0,0,0,0,0,0,0,+6%,0,0,0,0,45,0,1350,0,no restrictions,18703,PASSIVE: Dart deals 35% increased damage and can Critically Strike. When Dart damages an enemy Ratatoskr gains 20% Physical Lifesteal and 20% Basic Attack damage for 6s.,Dart becomes empowered,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/bristlebush-acorn.jpg,
0,y,0,0,18705,0,0,0,0,,Thistlethorn Acorn,n,0,0,0,8688,18707,3,0,0,0,0,0,0,0,+6%,0,0,0,0,50,0,1350,0,no restrictions,18703,"PASSIVE: Enemies hit by Acorn Blast are debuffed, taking 5% additional damage from Ratatoskr's abilities, stacking up to 3 times. Acorn Blast now fires 5 Acorns.",Acorn Blast becomes empowered.,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/thistlethorn-acorn.jpg,
0,y,0,0,18704,0,0,0,0,,Evergreen Acorn,n,0,0,0,8685,18708,3,0,0,0,0,0,0,+10%,+6%,0,0,0,0,35,0,1350,0,no restrictions,18703,PASSIVE: When Ratatoskr deals damage to an enemy god with an ability he restores 7% of his Maximum Health and Mana.,Restore health when hitting with abilities,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/evergreen-acorn.jpg,
0,y,0,0,18704,0,0,0,0,,Thickbark Acorn,n,0,0,0,8686,18709,3,0,0,0,0,0,0,0,+6%,0,0,0,0,35,0,1350,+10%,no restrictions,18703,PASSIVE: When Ratatoskr deals damage with an ability he restores 3% of his Maximum Health. Flurry now provides protections equal to the protections shred from enemy gods. Flurry gains an additional charge.,Flurry becomes empowered.,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/thickbark-acorn.jpg,
0,y,0,0,0,0,0,0,0,,Bluestone Pendant,n,15,0,0,9184,19490,1,10,0,0,0,0,0,0,0,0,0,0,0,15,0,700,0,no restrictions,19490,PASSIVE - Enemies hit by your damaging Abilities take an additional 25 Physical Damage over 2s. (Max 2 Stacks) Can be upgraded at level 20.,Deal additional damage with abilities.,1,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/bluestone-pendant.jpg,
0,y,0,0,19490,0,0,0,0,,Bluestone Brooch,n,30,0,200,9185,19491,2,30,0,0,0,0,0,0,0,0,0,0,0,45,0,1500,0,no restrictions,19490,PASSIVE - Enemies hit by your damaging abilities take an additional 50 (+7.5% of their Current Health) as Physical Damage over 2s. (Max 2 Stacks),Deal additional damage with abilities.,1,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/bluestone-brooch.jpg,
0,y,0,0,19490,0,0,0,0,Corrupt your opponents to gain power.,Corrupted Bluestone,n,20,0,150,9186,20689,2,20,0,0,0,0,0,0,0,0,0,0,0,50,0,1500,0,no restrictions,19490,"PASSIVE - Enemies hit by your damaging Abilities are corrupted, taking 75 Physical Damage over 5s and reducing their Attack Speed by 10%. (Max 2 Stacks). Each time you apply corruption you gain 10% Attack Speed and 4% increased Protections for 6s, up to a maximum of 5 stacks.",Corrupt your opponents to gain Attack Speed.,1,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/corrupted-bluestone.jpg,
0,y,0,0,0,0,0,0,0,Basic Attack restore the wielder. ,Death's Toll,n,0,0,75,9172,19492,1,0,0,0,35,0,0,0,0,0,0,0,0,20,0,650,0,no restrictions,19492,"PASSIVE - Hitting an enemy with a Basic Attack restores 2 Health (+0.4% of your Maximum Health) and 1 Mana (+1% of your Maximum Mana). Basic Attacks that deal damage in an AoE restore less health (75% for Melee Attacks, 50% for Ranged Attacks) for each enemy hit after the first. Can be upgraded at level 20.",Basic Attacks restore health and mana.,1,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/deaths-toll.jpg,
0,y,0,0,19492,0,0,0,0,This item gives the owner additional Health every time they hit with a Basic Attack.,Death's Embrace,n,0,0,200,9173,19493,2,0,0,0,110,0,0,0,0,0,0,0,0,65,0,1500,0,no restrictions,19492,"PASSIVE - Hitting an enemy with a Basic Attack restores 2% of your Health and Mana. Basic Attacks that deal damage in an AoE restore less health (75% for Melee Attacks, 50% for Ranged Attacks) for each enemy hit after the first. Can be upgraded at level 20.",Basic Attacks restore more Health and Mana.,1,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/deaths-embrace.jpg,
0,y,+30%,0,19492,0,0,0,0,Bonus Attack Power on Kill,Death's Temper,n,0,0,100,9174,19587,2,0,0,0,75,0,0,0,0,0,0,0,0,50,0,1500,0,no restrictions,19492,PASSIVE - When an enemy dies within 80 units of you gain 1 stack of Temper that provides 3.5% increased Basic Attack Damage for 10s. This can stack up to 10 times. If an enemy god dies near you immediately gain 5 stacks.,Killing enemies provides Basic Attack Damage,1,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/deaths-temper.jpg,
0,y,0,25,0,0,0,0,0,Mark a minion as your bounty.,Gilded Arrow,n,0,0,50,9175,19494,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,no restrictions,19494,"PASSIVE - Every 10s the highest health enemy minion or jungle monster within 80 units of you is marked. If you secure the killing blow on that target you gain 7 bonus gold and 20% attack speed for 8s, and restore 20 Mana. Can be upgraded at level 20.",Mark a minion as your bounty.,1,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/gilded-arrow.jpg,
0,y,0,80,19494,0,0,0,0,Defeating enemies provides gold and attack speed.,Diamond Arrow,n,0,0,100,9176,19495,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,no restrictions,19494,PASSIVE - When you kill an enemy you gain 7 gold and 20% Attack Speed for 8s. This can stack up to 3 times. If you kill an enemy god you gain 3 stacks and 21 gold immediately.,Defeating enemies provides gold and attack speed.,1,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/diamond-arrow.jpg,
0,y,+10%,60,19494,0,0,0,0,"Accrue gold, allowing your horde of treasure to empower you.",Ornate Arrow,n,0,0,150,9177,19650,2,0,0,0,0,0,0,0,0,0,+5%,0,0,0,0,1500,0,no restrictions,19494,"PASSIVE - All sources of gold gain are increased by 5%. For every 100 gold you have gain 1.25% Attack Speed and 1% Physical Critical Strike Chance, up to a maximum of 20 stacks.","Accrue gold, allowing your horde of treasure to empower you",1,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/ornate-arrow.jpg,
0,y,0,0,0,0,0,0,0,This starter item steals life while fighting.,Warrior's Axe,n,0,0,0,9187,19496,1,0,0,0,15,10,0,0,0,0,0,0,0,10,10,650,0,no restrictions,19496,PASSIVE - Damaging an enemy god steals 20 health (+1.5 per level) away from your target and restores 20 mana. This effect can only occur once every 10s. Can be upgraded at level 20.,Steal your opponent's health through combat.,1,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/warriors-axe.jpg,
0,y,0,0,19496,0,0,0,0,This starter item steals life while fighting.,Sundering Axe,n,0,0,0,9188,19512,2,0,0,0,65,30,0,0,0,0,0,0,0,40,30,1500,0,no restrictions,19496,PASSIVE - Damaging an enemy god steals 2% (+2% of your Protection from items) of their Current Health away from your target and restores it to you. This effect can only occur once every 10s.,Steal a large amount of health from enemies during combat,1,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/sundering-axe.jpg,
0,y,0,0,19496,0,0,+30%,0,Shield your CC'd allies.,Hero's Axe,n,0,0,300,9189,19607,2,0,0,0,0,45,0,0,0,0,0,0,0,0,45,1500,0,no restrictions,19496,"PASSIVE - When an ally god within 55 units of you is hit by a hard crowd control effect, give them a shield equal to 15% of your Maximum Health. This effect can only occur once every 8s.",Shield your CC'd allies.,1,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/heros-axe.jpg,
0,y,0,10,0,0,0,0,0,This item burns and slows enemies.,Manikin Scepter,n,0,0,0,9196,19500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,750,0,no restrictions,19500,"PASSIVE - Enemies hit by your Basic Attacks are burned, taking 16 Physical Damage (+5% of your Physical and Magical Power) over 2s and have their Attack Speed reduced by 4.5%. Jungle Monsters take 4x the amount of damage and restore 3% Health and 5% Mana when they die if they are burned. This effect can stack up to 3 times. Can be upgraded at level 20.",Basic attack hits burn enemies. Jungle Monsters take extra damage.,1,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/manikin-scepter.jpg,
0,y,0,50,19500,0,0,0,0,This item burns and slows enemies.,Manikin Mace,n,0,0,100,9197,19513,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1500,0,no restrictions,19500,"PASSIVE - Enemies hit by your Basic Attacks are burned, taking 60 physical damage over 2s and have their Attack Speed slowed by 10%. Jungle Monsters and Bosses take 4x damage and restore 3% Health and 5% Mana when they die if they are burned. This effect can stack up to 4 times.",Basic attack burn enemies. Jungle Monsters take extra damage.,1,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/manikin-mace.jpg,
0,y,0,0,19500,0,0,0,5,Attack first for massive damage.,Manikin Hidden Blade,n,0,0,0,9198,19641,2,0,0,0,90,0,0,0,0,0,0,0,0,60,30,1500,0,no restrictions,19500,"PASSIVE - If you have not taken or dealt damage in the last 5s and hit an enemy god, Jungle Monster, or Jungle Boss, they immediately take 20% of their Current Health as Physical Damage and are slowed by 20% for 5s.",Attack first for massive damage.,1,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/manikin-hidden-blade.jpg,
